0 1.25664 0.00949917 1.25053
0 1.25664 -0.194503 1.29622
0 1.25664 -0.192933 1.18562
0 1.25664 -0.209812 1.27969
0 1.25664 -0.211327 1.29571
0 1.25664 -0.222218 1.29418
0 1.25664 -0.221711 1.25983
0 1.25664 -0.217208 1.24091
0 1.25664 -0.217458 1.21487
0 1.25664 -0.216769 1.21122
0 0.15708 0.0164684 -5.30158e-007
0 0.15708 -0.057229 -4.6491e-006
0 0.15708 -0.151127 0.269436
0 0.15708 -0.122244 -1.62495e-005
0 0.15708 -0.164679 0.0856849
0 0.15708 -0.178076 0.230195
0 0.15708 -0.193739 0.149412
0 0.15708 -0.208305 0.19068
0 0.15708 -0.210649 0.149916
0 0.15708 -0.209737 0.136599
