0 1.25664 0.00220743 1.38714
0 1.25664 -0.194502 1.29622
0 1.25664 -0.18078 1.12733
0 1.25664 -0.192935 1.18564
0 1.25664 -0.2098 1.27968
0 1.25664 -0.211327 1.29571
0 1.25664 -0.217205 1.24095
0 1.25664 -0.221724 1.25983
0 1.25664 -0.217369 1.21607
0 1.25664 -0.216519 1.21406
0 0.15708 -0.0313137 2.20361e-006
0 0.15708 -0.0572291 -4.64711e-006
0 0.15708 -0.0753343 -1.8091e-005
0 0.15708 -0.151953 0.270807
0 0.15708 -0.164679 0.0856845
0 0.15708 -0.178076 0.230193
0 0.15708 -0.193976 0.153596
0 0.15708 -0.208314 0.19068
0 0.15708 -0.210691 0.149917
0 0.15708 -0.209735 0.1366
