0 1.25664 0.0140182 1.10085
0 1.25664 -0.194502 1.29622
0 1.25664 -0.192904 1.18562
0 1.25664 -0.209819 1.27968
0 1.25664 -0.212687 1.2096
0 1.25664 -0.21718 1.2409
0 1.25664 -0.21723 1.21482
0 1.25664 -0.211327 1.29571
0 1.25664 -0.221706 1.25984
0 1.25664 -0.222243 1.29416
0 0.15708 0.0450938 -2.70948e-007
0 0.15708 -0.150231 0.268223
0 0.15708 -0.057229 -4.6492e-006
0 0.15708 -0.178075 0.230198
0 0.15708 -0.164679 0.0856857
0 0.15708 -0.192501 0.145206
0 0.15708 -0.203501 0.236308
0 0.15708 -0.208297 0.190682
0 0.15708 -0.210616 0.149941
0 0.15708 -0.209739 0.136595
