0.0005  0 0       0.0548807 0.0502916
0.00075 0 0       0.0456417 9.12423e-015
0.0010  0 0       0.068468  1.33352e-015
0.0025  0 0.15708 0.0896051 8.0911e-008
0.0050  0 0.15708 0.0928464 5.43678e-008
0.0100  0 0.15708 0.0872877 2.01899e-008
0.0200  0 0.15708 0.0682875 -8.4118e-008
0.0300  0 0.15708 0.0450938 -2.70948e-007
0.0400  0 0.15708 0.0164684 -5.30158e-007
0.0450  0 0       -0.0021166 -7.863e-017
0.0500  0 0.15708 -0.0313137 2.20361e-006
