0 1.25664 -0.179376 1.12749
0 1.25664 -0.19293 1.18565
0 1.25664 -0.1945 1.29622
0 1.25664 -0.209799 1.27967
0 1.25664 -0.21538 1.21667
0 1.25664 -0.21672 1.2147
0 1.25664 -0.217181 1.24096
0 1.25664 -0.211326 1.29571
0 1.25664 -0.221728 1.25984
0 1.25664 -0.222185 1.29414
0 0.15708 -0.0546001 0.0579646
0 0.15708 -0.0572291 -4.64964e-006
0 0.15708 -0.164679 0.0856842
0 0.15708 -0.152728 0.272328
0 0.15708 -0.178076 0.230192
0 0.15708 -0.193442 0.157514
0 0.15708 -0.209733 0.136601
0 0.15708 -0.210719 0.149939
0 0.15708 -0.208325 0.190682
0 0.15708 -0.203496 0.236306
