0 1.25664 -0.176141 1.12266
0 1.25664 -0.192902 1.18564
0 1.25664 -0.194501 1.29622
0 1.25664 -0.209814 1.27967
0 1.25664 -0.211326 1.29571
0 1.25664 -0.211282 1.2126
0 1.25664 -0.217165 1.24091
0 1.25664 -0.217133 1.21483
0 1.25664 -0.221712 1.25984
0 1.25664 -0.222226 1.29415
0 0.942478 -0.0994248 0.86653
0 0.942478 0.0407523 0.777377
0 0.942478 -0.124033 0.936056
0 0.942478 -0.0697616 0.760779
0 0.942478 -0.142404 1.02811
0 0.942478 -0.201826 0.956248
0 0.942478 -0.207077 0.952935
0 0.942478 -0.203105 0.884355
0 0.942478 -0.209837 0.94299
0 0.942478 -0.212883 0.988318
0 0.628319 -0.0260637 0.718843
0 0.628319 0.04075 0.777377
0 0.628319 -0.116685 0.629488
0 0.628319 -0.069553 0.760742
0 0.628319 -0.142248 0.5519
0 0.628319 -0.201882 0.68931
0 0.628319 -0.203418 0.601964
0 0.628319 -0.209175 0.58838
0 0.628319 -0.210061 0.624821
0 0.628319 -0.215959 0.649284
0 0.314159 -0.0768763 0.385877
0 0.314159 -0.147409 0.266887
0 0.314159 -0.131953 0.418108
0 0.314159 -0.178086 0.230193
0 0.314159 -0.184915 0.374431
0 0.314159 -0.205584 0.237303
0 0.314159 -0.210107 0.285857
0 0.314159 -0.206172 0.343263
0 0.314159 -0.205603 0.362871
0 0.314159 -0.205589 0.377209
0 0.15708 0.0872877 2.01899e-008
0 0.15708 -0.0572289 -4.64918e-006
0 0.15708 -0.147346 0.266959
0 0.15708 -0.178072 0.23022
0 0.15708 -0.164677 0.0856919
0 0.15708 -0.186875 0.139166
0 0.15708 -0.203503 0.236308
0 0.15708 -0.208288 0.190687
0 0.15708 -0.209735 0.13659
0 0.15708 -0.210611 0.149992
0 1.88496 -0.020285 1.79774
0 1.88496 -0.201882 1.90028
0 1.88496 -0.205818 1.86175
0 1.88496 -0.207099 1.93939
0 1.88496 -0.21143 1.82032
0 1.88496 -0.214566 1.78463
0 1.88496 -0.225128 1.87346
0 1.88496 -0.226722 1.89312
0 1.88496 -0.226312 1.83575
0 1.88496 -0.238009 1.88515
0 1.5708 -0.0202847 1.79774
0 1.5708 -0.190087 1.51794
0 1.5708 -0.201166 1.67719
0 1.5708 -0.208291 1.60994
0 1.5708 -0.213185 1.52916
0 1.5708 -0.21523 1.55612
0 1.5708 -0.212369 1.49029
0 1.5708 -0.22033 1.59465
0 1.5708 -0.225741 1.54649
0 1.5708 -0.226573 1.58382
